run_id,task_id,selected_tool,tool_success,tool_a_reliability,tool_b_reliability,used_exploration,latency_sec,retry_count
8,1,tool_b,1,0.5,0.5,1,0.0,0
8,2,tool_b,1,0.5,1.0,0,0.0,0
8,3,tool_b,1,0.5,1.0,0,0.0,0
8,4,tool_b,1,0.5,1.0,0,0.0,0
8,5,tool_b,1,0.5,1.0,0,0.0,0
8,6,tool_b,1,0.5,1.0,0,0.0,0
8,7,tool_b,1,0.5,1.0,0,0.0,0
8,8,tool_b,1,0.5,1.0,0,0.0,0
8,9,tool_b,1,0.5,1.0,0,0.0,0
8,10,tool_a,1,0.5,1.0,1,0.0,0
8,11,tool_b,1,1.0,1.0,1,0.0,0
8,12,tool_b,1,1.0,1.0,0,0.0,0
8,13,tool_b,0,1.0,1.0,0,0.0,0
8,14,tool_a,1,1.0,0.9,0,0.0,0
8,15,tool_a,1,1.0,0.9,0,0.0,0
8,16,tool_a,1,1.0,0.9,0,0.0,0
8,17,tool_a,1,1.0,0.9,0,0.0,0
8,18,tool_a,1,1.0,0.9,0,0.0,0
8,19,tool_a,1,1.0,0.9,0,0.0,0
8,20,tool_a,1,1.0,0.9,0,0.0,0
8,21,tool_a,1,1.0,0.9,0,0.0,0
8,22,tool_a,1,1.0,0.9,0,0.0,0
8,23,tool_b,1,1.0,0.9,1,0.0,0
8,24,tool_a,1,1.0,0.9,0,0.0,0
8,25,tool_a,1,1.0,0.9,0,0.0,0
8,26,tool_a,0,1.0,0.9,0,0.0,0
8,27,tool_a,0,0.9,0.9,0,0.0,0
8,28,tool_b,0,0.8,0.9,0,0.0,0
8,29,tool_b,1,0.8,0.8,0,0.0,0
8,30,tool_b,1,0.8,0.8,0,0.0,0
8,31,tool_a,1,0.8,0.8,1,0.0,0
8,32,tool_a,1,0.8,0.8,0,0.0,0
8,33,tool_a,1,0.8,0.8,0,0.0,0
8,34,tool_a,1,0.8,0.8,0,0.0,0
8,35,tool_a,1,0.8,0.8,0,0.0,0
8,36,tool_a,1,0.8,0.8,0,0.0,0
8,37,tool_a,1,0.8,0.8,0,0.0,0
8,38,tool_a,1,0.8,0.8,0,0.0,0
8,39,tool_a,0,0.8,0.8,0,0.0,0
8,40,tool_b,1,0.8,0.8,1,0.0,0
8,41,tool_b,1,0.8,0.8,0,0.0,0
8,42,tool_b,1,0.8,0.8,0,0.0,0
8,43,tool_b,0,0.8,0.8,0,0.0,0
8,44,tool_a,0,0.8,0.7,0,0.0,0
8,45,tool_a,1,0.8,0.7,0,0.0,0
8,46,tool_b,1,0.8,0.7,1,0.0,0
8,47,tool_a,1,0.8,0.7,1,0.0,0
8,48,tool_a,1,0.8,0.7,0,0.0,0
8,49,tool_a,1,0.8,0.7,0,0.0,0
8,50,tool_a,0,0.8,0.7,0,0.0,0
8,51,tool_b,0,0.7,0.7,1,0.0,0
8,52,tool_b,1,0.7,0.7,0,0.0,0
8,53,tool_a,0,0.7,0.7,1,0.0,0
8,54,tool_b,1,0.6,0.7,0,0.0,0
8,55,tool_b,1,0.6,0.8,0,0.0,0
8,56,tool_b,1,0.6,0.8,0,0.0,0
8,57,tool_b,1,0.6,0.8,0,0.0,0
8,58,tool_b,1,0.6,0.8,0,0.0,0
8,59,tool_b,1,0.6,0.8,0,0.0,0
8,60,tool_b,1,0.6,0.8,0,0.0,0
8,61,tool_b,1,0.6,0.9,0,0.0,0
8,62,tool_b,1,0.6,0.9,0,0.0,0
8,63,tool_a,0,0.6,1.0,1,0.0,0
8,64,tool_b,0,0.5,1.0,0,0.0,0
8,65,tool_b,1,0.5,0.9,0,0.0,0
8,66,tool_a,0,0.5,0.9,1,0.0,0
8,67,tool_b,0,0.4,0.9,0,0.0,0
8,68,tool_b,1,0.4,0.8,0,0.0,0
8,69,tool_b,0,0.4,0.8,0,0.0,0
8,70,tool_b,1,0.4,0.7,0,0.0,0
8,71,tool_b,1,0.4,0.7,0,0.0,0
8,72,tool_b,1,0.4,0.7,0,0.0,0
8,73,tool_b,1,0.4,0.7,0,0.0,0
8,74,tool_b,1,0.4,0.7,0,0.0,0
8,75,tool_b,0,0.4,0.7,0,0.0,0
8,76,tool_a,1,0.4,0.7,1,0.0,0
8,77,tool_b,1,0.5,0.7,0,0.0,0
8,78,tool_b,0,0.5,0.7,0,0.0,0
8,79,tool_b,1,0.5,0.7,0,0.0,0
8,80,tool_b,1,0.5,0.7,0,0.0,0
8,81,tool_b,1,0.5,0.8,0,0.0,0
8,82,tool_b,1,0.5,0.8,0,0.0,0
8,83,tool_b,1,0.5,0.8,0,0.0,0
8,84,tool_b,1,0.5,0.8,0,0.0,0
8,85,tool_b,1,0.5,0.8,0,0.0,0
8,86,tool_a,1,0.5,0.8,1,0.0,0
8,87,tool_b,0,0.6,0.8,0,0.0,0
8,88,tool_b,1,0.6,0.8,0,0.0,0
8,89,tool_b,0,0.6,0.8,0,0.0,0
8,90,tool_b,1,0.6,0.8,0,0.0,0
8,91,tool_b,1,0.6,0.8,0,0.0,0
8,92,tool_b,1,0.6,0.8,0,0.0,0
8,93,tool_b,1,0.6,0.8,0,0.0,0
8,94,tool_b,0,0.6,0.8,0,0.0,0
8,95,tool_b,1,0.6,0.7,0,0.0,0
8,96,tool_a,1,0.6,0.7,1,0.0,0
8,97,tool_b,1,0.6,0.7,1,0.0,0
8,98,tool_b,1,0.6,0.7,0,0.0,0
8,99,tool_b,1,0.6,0.8,0,0.0,0
8,100,tool_b,1,0.6,0.8,0,0.0,0
