run_id,task_id,selected_tool,tool_success,tool_a_reliability,tool_b_reliability,used_exploration,latency_sec,retry_count
10,1,tool_a,1,0.5,0.5,0,0.0,0
10,2,tool_a,1,1.0,0.5,0,0.0,0
10,3,tool_a,1,1.0,0.5,0,0.0,0
10,4,tool_a,1,1.0,0.5,0,0.0,0
10,5,tool_a,1,1.0,0.5,0,0.0,0
10,6,tool_a,1,1.0,0.5,0,0.0,0
10,7,tool_a,1,1.0,0.5,0,0.0,0
10,8,tool_a,1,1.0,0.5,0,0.0,0
10,9,tool_a,0,1.0,0.5,0,0.0,0
10,10,tool_a,1,0.8888888888888888,0.5,0,0.0,0
10,11,tool_a,1,0.9,0.5,0,0.0,0
10,12,tool_a,1,0.9,0.5,0,0.0,0
10,13,tool_a,1,0.9,0.5,0,0.0,0
10,14,tool_a,1,0.9,0.5,0,0.0,0
10,15,tool_a,0,0.9,0.5,0,0.0,0
10,16,tool_a,1,0.8,0.5,0,0.0,0
10,17,tool_a,0,0.8,0.5,0,0.0,0
10,18,tool_a,1,0.7,0.5,0,0.0,0
10,19,tool_a,1,0.7,0.5,0,0.0,0
10,20,tool_a,1,0.8,0.5,0,0.0,0
10,21,tool_a,1,0.8,0.5,0,0.0,0
10,22,tool_a,1,0.8,0.5,0,0.0,0
10,23,tool_a,1,0.8,0.5,0,0.0,0
10,24,tool_a,1,0.8,0.5,0,0.0,0
10,25,tool_a,1,0.8,0.5,0,0.0,0
10,26,tool_a,0,0.9,0.5,0,0.0,0
10,27,tool_a,0,0.8,0.5,0,0.0,0
10,28,tool_a,0,0.8,0.5,0,0.0,0
10,29,tool_a,1,0.7,0.5,0,0.0,0
10,30,tool_a,0,0.7,0.5,0,0.0,0
10,31,tool_a,1,0.6,0.5,0,0.0,0
10,32,tool_a,0,0.6,0.5,0,0.0,0
10,33,tool_a,1,0.5,0.5,0,0.0,0
10,34,tool_a,0,0.5,0.5,0,0.0,0
10,35,tool_a,0,0.4,0.5,0,0.0,0
10,36,tool_a,0,0.3,0.5,0,0.0,0
10,37,tool_a,0,0.3,0.5,0,0.0,0
10,38,tool_a,0,0.3,0.5,0,0.0,0
10,39,tool_a,1,0.3,0.5,0,0.0,0
10,40,tool_a,1,0.3,0.5,0,0.0,0
10,41,tool_a,0,0.4,0.5,0,0.0,0
10,42,tool_a,1,0.3,0.5,0,0.0,0
10,43,tool_a,1,0.4,0.5,0,0.0,0
10,44,tool_a,1,0.4,0.5,0,0.0,0
10,45,tool_a,1,0.5,0.5,0,0.0,0
10,46,tool_a,1,0.6,0.5,0,0.0,0
10,47,tool_a,0,0.7,0.5,0,0.0,0
10,48,tool_a,1,0.7,0.5,0,0.0,0
10,49,tool_a,0,0.8,0.5,0,0.0,0
10,50,tool_a,1,0.7,0.5,0,0.0,0
10,51,tool_a,1,0.7,0.5,0,0.0,0
10,52,tool_a,0,0.8,0.5,0,0.0,0
10,53,tool_a,0,0.7,0.5,0,0.0,0
10,54,tool_a,1,0.6,0.5,0,0.0,0
10,55,tool_a,0,0.6,0.5,0,0.0,0
10,56,tool_a,0,0.5,0.5,0,0.0,0
10,57,tool_a,0,0.4,0.5,0,0.0,0
10,58,tool_a,0,0.4,0.5,0,0.0,0
10,59,tool_a,0,0.3,0.5,0,0.0,0
10,60,tool_a,0,0.3,0.5,0,0.0,0
10,61,tool_a,0,0.2,0.5,0,0.0,0
10,62,tool_a,0,0.1,0.5,0,0.0,0
10,63,tool_a,0,0.1,0.5,0,0.0,0
10,64,tool_a,0,0.1,0.5,0,0.0,0
10,65,tool_a,0,0.0,0.5,0,0.0,0
10,66,tool_a,0,0.0,0.5,0,0.0,0
10,67,tool_a,0,0.0,0.5,0,0.0,0
10,68,tool_a,0,0.0,0.5,0,0.0,0
10,69,tool_a,1,0.0,0.5,0,0.0,0
10,70,tool_a,0,0.1,0.5,0,0.0,0
10,71,tool_a,1,0.1,0.5,0,0.0,0
10,72,tool_a,0,0.2,0.5,0,0.0,0
10,73,tool_a,0,0.2,0.5,0,0.0,0
10,74,tool_a,0,0.2,0.5,0,0.0,0
10,75,tool_a,0,0.2,0.5,0,0.0,0
10,76,tool_a,1,0.2,0.5,0,0.0,0
10,77,tool_a,1,0.3,0.5,0,0.0,0
10,78,tool_a,1,0.4,0.5,0,0.0,0
10,79,tool_a,1,0.5,0.5,0,0.0,0
10,80,tool_a,0,0.5,0.5,0,0.0,0
10,81,tool_a,1,0.5,0.5,0,0.0,0
10,82,tool_a,1,0.5,0.5,0,0.0,0
10,83,tool_a,1,0.6,0.5,0,0.0,0
10,84,tool_a,1,0.7,0.5,0,0.0,0
10,85,tool_a,0,0.8,0.5,0,0.0,0
10,86,tool_a,1,0.8,0.5,0,0.0,0
10,87,tool_a,1,0.8,0.5,0,0.0,0
10,88,tool_a,1,0.8,0.5,0,0.0,0
10,89,tool_a,1,0.8,0.5,0,0.0,0
10,90,tool_a,1,0.8,0.5,0,0.0,0
10,91,tool_a,1,0.9,0.5,0,0.0,0
10,92,tool_a,1,0.9,0.5,0,0.0,0
10,93,tool_a,1,0.9,0.5,0,0.0,0
10,94,tool_a,1,0.9,0.5,0,0.0,0
10,95,tool_a,1,0.9,0.5,0,0.0,0
10,96,tool_a,0,1.0,0.5,0,0.0,0
10,97,tool_a,1,0.9,0.5,0,0.0,0
10,98,tool_a,1,0.9,0.5,0,0.0,0
10,99,tool_a,1,0.9,0.5,0,0.0,0
10,100,tool_a,1,0.9,0.5,0,0.0,0
