run_id,task_id,selected_tool,tool_success,tool_a_reliability,tool_b_reliability,used_exploration,latency_sec,retry_count
7,1,tool_a,1,0.5,0.5,0,0.0,0
7,2,tool_a,1,1.0,0.5,0,0.0,0
7,3,tool_a,1,1.0,0.5,0,0.0,0
7,4,tool_a,1,1.0,0.5,0,0.0,0
7,5,tool_a,1,1.0,0.5,0,0.0,0
7,6,tool_a,1,1.0,0.5,0,0.0,0
7,7,tool_a,1,1.0,0.5,0,0.0,0
7,8,tool_a,1,1.0,0.5,0,0.0,0
7,9,tool_a,0,1.0,0.5,0,0.0,0
7,10,tool_a,1,0.8888888888888888,0.5,0,0.0,0
7,11,tool_a,1,0.9,0.5,0,0.0,0
7,12,tool_a,1,0.9,0.5,0,0.0,0
7,13,tool_a,1,0.9,0.5,0,0.0,0
7,14,tool_a,1,0.9,0.5,0,0.0,0
7,15,tool_a,1,0.9,0.5,0,0.0,0
7,16,tool_a,1,0.9,0.5,0,0.0,0
7,17,tool_a,1,0.9,0.5,0,0.0,0
7,18,tool_a,1,0.9,0.5,0,0.0,0
7,19,tool_a,1,0.9,0.5,0,0.0,0
7,20,tool_a,1,1.0,0.5,0,0.0,0
7,21,tool_a,1,1.0,0.5,0,0.0,0
7,22,tool_a,1,1.0,0.5,0,0.0,0
7,23,tool_a,1,1.0,0.5,0,0.0,0
7,24,tool_a,1,1.0,0.5,0,0.0,0
7,25,tool_a,1,1.0,0.5,0,0.0,0
7,26,tool_a,1,1.0,0.5,0,0.0,0
7,27,tool_a,0,1.0,0.5,0,0.0,0
7,28,tool_a,1,0.9,0.5,0,0.0,0
7,29,tool_a,0,0.9,0.5,0,0.0,0
7,30,tool_a,0,0.8,0.5,0,0.0,0
7,31,tool_a,1,0.7,0.5,0,0.0,0
7,32,tool_a,1,0.7,0.5,0,0.0,0
7,33,tool_a,1,0.7,0.5,0,0.0,0
7,34,tool_a,0,0.7,0.5,0,0.0,0
7,35,tool_a,1,0.6,0.5,0,0.0,0
7,36,tool_a,1,0.6,0.5,0,0.0,0
7,37,tool_a,0,0.6,0.5,0,0.0,0
7,38,tool_a,0,0.6,0.5,0,0.0,0
7,39,tool_a,1,0.5,0.5,0,0.0,0
7,40,tool_a,1,0.6,0.5,0,0.0,0
7,41,tool_a,1,0.7,0.5,0,0.0,0
7,42,tool_a,1,0.7,0.5,0,0.0,0
7,43,tool_a,1,0.7,0.5,0,0.0,0
7,44,tool_a,1,0.7,0.5,0,0.0,0
7,45,tool_a,1,0.8,0.5,0,0.0,0
7,46,tool_a,1,0.8,0.5,0,0.0,0
7,47,tool_a,1,0.8,0.5,0,0.0,0
7,48,tool_a,1,0.9,0.5,0,0.0,0
7,49,tool_a,1,1.0,0.5,0,0.0,0
7,50,tool_a,1,1.0,0.5,0,0.0,0
7,51,tool_a,0,1.0,0.5,0,0.0,0
7,52,tool_a,0,0.9,0.5,0,0.0,0
7,53,tool_a,0,0.8,0.5,0,0.0,0
7,54,tool_a,0,0.7,0.5,0,0.0,0
7,55,tool_a,1,0.6,0.5,0,0.0,0
7,56,tool_a,0,0.6,0.5,0,0.0,0
7,57,tool_a,0,0.5,0.5,0,0.0,0
7,58,tool_a,0,0.4,0.5,0,0.0,0
7,59,tool_a,0,0.3,0.5,0,0.0,0
7,60,tool_a,0,0.2,0.5,0,0.0,0
7,61,tool_a,0,0.1,0.5,0,0.0,0
7,62,tool_a,1,0.1,0.5,0,0.0,0
7,63,tool_a,0,0.2,0.5,0,0.0,0
7,64,tool_a,0,0.2,0.5,0,0.0,0
7,65,tool_a,0,0.2,0.5,0,0.0,0
7,66,tool_a,0,0.1,0.5,0,0.0,0
7,67,tool_a,1,0.1,0.5,0,0.0,0
7,68,tool_a,1,0.2,0.5,0,0.0,0
7,69,tool_a,0,0.3,0.5,0,0.0,0
7,70,tool_a,0,0.3,0.5,0,0.0,0
7,71,tool_a,0,0.3,0.5,0,0.0,0
7,72,tool_a,0,0.3,0.5,0,0.0,0
7,73,tool_a,0,0.2,0.5,0,0.0,0
7,74,tool_a,0,0.2,0.5,0,0.0,0
7,75,tool_a,0,0.2,0.5,0,0.0,0
7,76,tool_a,1,0.2,0.5,0,0.0,0
7,77,tool_a,1,0.3,0.5,0,0.0,0
7,78,tool_a,1,0.3,0.5,0,0.0,0
7,79,tool_a,1,0.3,0.5,0,0.0,0
7,80,tool_a,1,0.4,0.5,0,0.0,0
7,81,tool_a,1,0.5,0.5,0,0.0,0
7,82,tool_a,1,0.6,0.5,0,0.0,0
7,83,tool_a,1,0.7,0.5,0,0.0,0
7,84,tool_a,1,0.8,0.5,0,0.0,0
7,85,tool_a,1,0.9,0.5,0,0.0,0
7,86,tool_a,1,1.0,0.5,0,0.0,0
7,87,tool_a,1,1.0,0.5,0,0.0,0
7,88,tool_a,1,1.0,0.5,0,0.0,0
7,89,tool_a,1,1.0,0.5,0,0.0,0
7,90,tool_a,1,1.0,0.5,0,0.0,0
7,91,tool_a,1,1.0,0.5,0,0.0,0
7,92,tool_a,1,1.0,0.5,0,0.0,0
7,93,tool_a,1,1.0,0.5,0,0.0,0
7,94,tool_a,1,1.0,0.5,0,0.0,0
7,95,tool_a,1,1.0,0.5,0,0.0,0
7,96,tool_a,1,1.0,0.5,0,0.0,0
7,97,tool_a,1,1.0,0.5,0,0.0,0
7,98,tool_a,1,1.0,0.5,0,0.0,0
7,99,tool_a,1,1.0,0.5,0,0.0,0
7,100,tool_a,0,1.0,0.5,0,0.0,0
